,Domain,Course,Similarity
18667,"Technical Program Manager, Google Home Platform Software",CSE 352,0.11039660789538175
18668,"Android UX Engineer, Front End, Waze",CSE 352,0.11022774269804358
18669,Disability Accommodation Specialist,CSE 352,0.11022774269804358
18670,"Administrative Business Partner, Hardware and Display Ads",CSE 352,0.10981972557492554
18671,"Solutions Architect, Healthcare and Life Sciences, Google Cloud",CSE 352,0.10969138094224036
18672,"Chrome Customer Success Manager, Google Cloud",CSE 352,0.10962224649265409
18673,"Internet of Things (IoT) Product Specialist, Google Cloud",CSE 352,0.10962224649265409
18674,"User Experience Researcher, Google Cloud Support",CSE 352,0.10929232025519013
18675,"Business Development Manager, Next Billion Users",CSE 352,0.10897354220505803
18676,"Data Analyst, Product Trust and Safety",CSE 352,0.10893992830533535
18677,Risk and Compliance Manager,CSE 352,0.10893992830533535
18678,"Software Engineer, Tools and Infrastructure",CSE 352,0.10893992830533535
18679,Associate Legal Counsel (English and Russian),CSE 352,0.10868741845479235
18680,"Systems Architect Hardware Engineer, Home",CSE 352,0.10868741845479235
18681,"Administrative Business Partner, Cloud",CSE 352,0.1085550389252603
18682,Payments Compliance Regulatory Licensing and Reporting Manager,CSE 352,0.1085550389252603
18683,"Alliances Marketing Manager, Google Cloud",CSE 352,0.10854834341444075
18684,"Quality Program Manager, Global Vendor Operations, YouTube",CSE 352,0.10727439690381288
18685,"Events Manager Lead, Google Cloud Marketing",CSE 352,0.10725103272125125
18686,"UX Engineer, Front End, Waze",CSE 352,0.10725103272125125
18687,"User Experience Engineer Intern, Summer 2018",CSE 352,0.10725103272125125
18688,"Business Lead, Partner to Partner Exchange, Google Cloud",CSE 352,0.10691583580337465
18689,"Cloud Consultant, Professional Services, Google Cloud",CSE 352,0.10691583580337465
18690,"People Analyst, Reporting and Insights",CSE 352,0.10691583580337465
18691,"User Experience Writer Intern, Summer 2018",CSE 352,0.10669079615036026
18692,"Global Technical Alliance Manager, Strategic Consultative Partnerships",CSE 352,0.10653484766371549
18693,"HR Business Partner, Employee Relations",CSE 352,0.10648722879122943
18694,"Project Lead, Staffing Services Operations Team",CSE 352,0.10648722879122943
18695,"Software Engineer, Virtual Prototyping",CSE 352,0.1062240794301033
18696,"Associate Legal Counsel, Commercial (Google Cloud Platform)",CSE 352,0.1062032506801188
18697,Staffing Services Associate,CSE 352,0.10615530526265501
18698,"Account Executive, Google Cloud",CSE 352,0.10585795099905226
18699,Operations Engineer,CSE 352,0.10585795099905226
18700,"Program Manager, Web Producer, Google Cloud",CSE 352,0.10585795099905226
18701,"Global Lead, Industry Solutions, Health and Life Sciences Marketing, Google Cloud",CSE 352,0.10585233066231012
18702,"Analytical Lead, Home and Personal Care Vertical",CSE 352,0.10583304346073419
18703,"Analytical Lead, Media and Entertainment Vertical",CSE 352,0.10583304346073419
18704,"Analytical Lead, Pharmaceutical Vertical",CSE 352,0.10583304346073419
18705,"Business Intern, Veteran",CSE 352,0.10583304346073419
18706,"Business Strategy Lead, Phones Business",CSE 352,0.10583304346073419
18707,"Field Sales Representative, Federal Government, Google Cloud",CSE 352,0.10583304346073419
18708,"Product/Commercial Counsel (EMEA), Display, Analytics and Syndication",CSE 352,0.10583304346073419
18709,Regional Counsel,CSE 352,0.10583304346073419
18710,"Product Marketing Manager, Direct SMB Acquisitions",CSE 352,0.10562243568710983
18711,"Performance Video Agency Specialist, YouTube",CSE 352,0.10551855321100448
18712,"Forensic Auditor, Internal Audit",CSE 352,0.10520088858902454
18713,Visual Designer,CSE 352,0.10484580871416256
18714,Accountant,CSE 352,0.10426239266525954
18715,"Analytical Consultant, Finance (Hebrew)",CSE 352,0.10426239266525954
18716,Internal Executive Communications and Event Producer,CSE 352,0.10426239266525954
18717,Quantitative User Experience Researcher,CSE 352,0.10426239266525954
18718,"Social Marketing Manager, Google Social Lab",CSE 352,0.10422222643392161
18719,"Corporate Operations Engineer, Finance IT Support",CSE 352,0.10401985812932253
18720,"Customer Experience Data Scientist, Google Cloud Support",CSE 352,0.10401985812932253
18721,"SMB Sales Manager, North America, Google Cloud",CSE 352,0.10400339867919683
18722,"Head of Government Channels, Google Cloud",CSE 352,0.10353493085131049
18723,"Partner Marketing Manager, Google Cloud",CSE 352,0.10353493085131049
18724,"Quantitative Analyst, Trust and Safety",CSE 352,0.10347037939354778
18725,"Application Engineer, SAP",CSE 352,0.10344568593427539
18726,"Operations Specialist, Google People Services (Japanese)",CSE 352,0.10344568593427539
18727,"Operations Specialist, Google People Services (Traditional Mandarin)",CSE 352,0.10344568593427539
18728,Software Engineer,CSE 352,0.10344568593427539
18729,"Technical Specialist, Google Technical Services (English and Italian)",CSE 352,0.10344568593427539
18730,"Analytical Consultant, Auto (English, Russian)",CSE 352,0.1026503574103117
18731,"Visual Designer, Brand Studio",CSE 352,0.1026503574103117
18732,"Measurement Solutions Consultant, Google Technical Services",CSE 352,0.10249434837605804
18733,"Live Show Producer, Events and Experiences",CSE 352,0.10112780528143048
18734,"Partner Sales Engineer Manager, Google Cloud",CSE 352,0.10112780528143048
18735,"Partner Sales Engineer, Google Cloud",CSE 352,0.10112780528143048
18736,"Strategic Account Sales Manager Central/LatAm, Google Cloud",CSE 352,0.10103024633135646
18737,"Policy Specialist, Extended Workforce Solutions",CSE 352,0.10097738483455032
18738,MBA Intern (Korean-English Bilingual) 2018,CSE 352,0.10091021526022814
18739,"Product Design Engineering Manager, Google Home",CSE 352,0.10053205932490528
18740,"AdSpam Analyst, Trust and Safety",CSE 352,0.10041825055377558
18741,Brand Solution Strategist,CSE 352,0.10041825055377558
18742,"Consumer Product Marketing Manager, YouTube",CSE 352,0.10041825055377558
18743,"Finance Auditor, Internal Audit",CSE 352,0.10041825055377558
18744,"Head of Inside Sales, Google Cloud (English)",CSE 352,0.10041825055377558
18745,Legal Intern,CSE 352,0.10041825055377558
18746,"Partner Marketing Manager, Retail",CSE 352,0.10041825055377558
18747,"Product Marketing Manager, CRM, Google Store",CSE 352,0.10041825055377558
18748,Technical Contracts Manager,CSE 352,0.10041825055377558
18749,"Associate Commercial Counsel, Google Cloud",CSE 352,0.10022043120115995
18750,"Director, Global Payroll Operations",CSE 352,0.09933194415643812
18751,"Strategy Associate, Search and Assistant Distribution, Global Partnerships",CSE 352,0.09933194415643812
18752,Video Algorithm Engineer,CSE 352,0.09933194415643812
18753,"Business Lead for Partner Relationship Management (PRM) Solution, Google Cloud",CSE 352,0.09821917967638001
18754,"Inside Sales Executive, Google Cloud",CSE 352,0.09821917967638001
18755,"Sales Executive, Google Cloud Platform",CSE 352,0.09821917967638001
18756,"Demand Generation Marketing Manager, North America Growth Marketing, Google Cloud",CSE 352,0.09814974991604686
18757,"Field Marketing Manager, Apigee",CSE 352,0.09814974991604686
18758,"Account Manager, Media, Large Customer Sales (UKI)",CSE 352,0.09806990642100573
18759,"Account Strategist (English, Portuguese)",CSE 352,0.09806990642100573
18760,"Graphics Software Engineer, Robotics Simulation, Google Cloud Platform",CSE 352,0.09806990642100573
18761,ソフトウェア エンジニア、Chrome OS ビデオ,CSE 352,0.09806990642100573
18762,Senior Credit Research Analyst,CSE 352,0.09776722103124484
18763,"Communications Manager, Ads and Commerce",CSE 352,0.09750962643884123
18764,"Food Service Manager, Americas",CSE 352,0.09750962643884123
18765,Online Sales Account Manager (Turkish),CSE 352,0.09750962643884123
18766,"Program Manager, Create for Enterprise (Hardware Partnerships)",CSE 352,0.09750962643884123
18767,"Strategic Partner Manager (Nordics), Online Partnerships Group",CSE 352,0.09750962643884123
18768,"Accountant, Home Products",CSE 352,0.09685795022232924
18769,"Accountant, Payments",CSE 352,0.09685795022232924
18770,"Key Account Manager, Large Customer Sales",CSE 352,0.09685795022232924
18771,"Payroll Operations Controller, Financial Operations (English, Portuguese)",CSE 352,0.09685795022232924
18772,"Revenue Accountant, Home Products",CSE 352,0.09685795022232924
18773,"Recruiter, Google Cloud",CSE 352,0.09679384314622438
18774,Accounting Manager,CSE 352,0.09678238017950207
18775,"Associate Account Strategist, Global Customer Experience (Spanish)",CSE 352,0.09678238017950207
18776,Business Intern 2018,CSE 352,0.09678238017950207
18777,"Data Analyst, Product and Tools Operations, Google Technical Services",CSE 352,0.09678238017950207
18778,"Machine Learning Product Specialist, Google Cloud (EMEA)",CSE 352,0.09678238017950207
18779,"Manager, Measurement & Attribution Specialists, Google Technical Professional Services",CSE 352,0.09678238017950207
18780,"Partner Strategy Planning Lead, Google Cloud",CSE 352,0.09678238017950207
18781,"Pre-Sales Solutions Architect Manager, Google Cloud",CSE 352,0.09678238017950207
18782,Real Estate and Workplace Services (REWS) Business Partner,CSE 352,0.09678238017950207
18783,Recruiter (GBOP),CSE 352,0.09678238017950207
18784,"Strategy and Operations Excellence Analyst, Google Marketing Solutions",CSE 352,0.09678238017950207
18785,"Supply Planning Program Manager, Consumer Hardware",CSE 352,0.09678238017950207
18786,"Survey Lead, Google Cloud Support",CSE 352,0.09678238017950207
18787,"Technical Trainer Manager, Google Cloud",CSE 352,0.09678238017950207
18788,"Hardware Development Engineer, Home Team",CSE 352,0.09670747779309749
18789,"Partner Specialist, SMB, Google Cloud",CSE 352,0.09670747779309749
18790,"Product Marketing Manager, Digital Skills for Economic Impact",CSE 352,0.09648950509727001
18791,"Product Marketing Manager, YouTube Music and Subscriptions",CSE 352,0.09648950509727001
18792,"Associate Account Strategist (Czech/Slovak), Global Customer Experience",CSE 352,0.0960564520675689
18793,"Associate Account Strategist (Hungarian), Global Customer Experience",CSE 352,0.0960564520675689
18794,Staffing Channels Specialist,CSE 352,0.0960564520675689
18795,Treasury Accountant,CSE 352,0.0960564520675689
18796,Financial Analyst,CSE 352,0.09595571686513722
18797,"Residual Manager, YouTube Originals",CSE 352,0.09595571686513722
18798,"Associate Account Strategist, Sales, Google Marketing Solutions (English and Russian)",CSE 352,0.09576844792027259
18799,"Curriculum Architect Manager, Scaled Engagement and Learning, Google Technical Services",CSE 352,0.09576844792027259
18800,"Online Partner Manager (MENA), YouTube",CSE 352,0.09576844792027259
18801,Digital Marketing Strategist (German),CSE 352,0.09558233642019331
18802,"Global Head of Strategy and Operations, Brand Studio",CSE 352,0.09558233642019331
18803,"Program Manager, Product Data Management",CSE 352,0.09558233642019331
18804,"Web Solutions Engineer, Product and Tools Operations",CSE 352,0.09558233642019331
18805,"Program Manager, Maps Support, Google Cloud",CSE 352,0.09528293842449784
18806,"Strategic Cloud Engineer, Google Professional Services",CSE 352,0.09528293842449784
18807,"Associate Legal Counsel, Commercial, Google Cloud",CSE 352,0.09483450595944305
18808,"Program Manager, Google Cloud Regulatory Market",CSE 352,0.09483450595944305
18809,"Sales Engineer, Google Cloud",CSE 352,0.09483450595944305
18810,"Global Sourcing and Supply Manager, Camera, Consumer Hardware",CSE 352,0.09470264301635326
18811,Head of Creative Agencies,CSE 352,0.09470264301635326
18812,"Head of India Inside Sales, Google Cloud",CSE 352,0.09470264301635326
18813,"Head of South East Asia Inside Sales, Google Cloud (English)",CSE 352,0.09470264301635326
18814,"Inside Sales Manager Japan, Google Cloud",CSE 352,0.09470264301635326
18815,"Inside Sales Manager North Asia, Google Cloud (English)",CSE 352,0.09470264301635326
18816,"Regional Lead (APAC), Google Assistant Personality, Doodle Team",CSE 352,0.09470264301635326
18817,"Analyst, Partnerships and Trading, Large Customer Sales",CSE 352,0.09461868209764361
18818,"Brand and Creative Strategist, Brand Studio (APAC)",CSE 352,0.09461868209764361
18819,"Branding and Video Specialist, Northern Europe",CSE 352,0.09461868209764361
18820,"Creative Technology Lead, Brand Studio (APAC)",CSE 352,0.09461868209764361
18821,"Visual Designer, Events and Experiences",CSE 352,0.09461868209764361
18822,"Revenue Accountant, Cloud Business Finance",CSE 352,0.09440104929672088
18823,"Product Marketing Manager, Google Cloud Platform Monitoring, Google Cloud",CSE 352,0.09395635607652367
18824,"Product Marketing Manager, Networking, Google Cloud",CSE 352,0.09395635607652367
18825,"Product Manager, Growth, Waze",CSE 352,0.09369555412558839
18826,"Programmatic Industry Manager (English, Bahasa Indonesia)",CSE 352,0.09369555412558839
18827,"Growth Manager, US Gaming, Mobile Apps",CSE 352,0.09310228899121284
18828,"Partner Business Manager (DACH), System Integrator Partnerships (German)",CSE 352,0.09310228899121284
18829,"Industrial Designer, Hardware",CSE 352,0.09294234560802579
18830,"Finance Manager, Pixel",CSE 352,0.09287807571236044
18831,"Program Manager, Security Ecosystem, Google Cloud",CSE 352,0.09287807571236044
18832,"Technical Program Manager, Cloud Infrastructure Planning and Resource Management",CSE 352,0.09287807571236044
18833,"Technical Solutions Consultant, Google Technical Services",CSE 352,0.09287807571236044
18834,"Technical Solutions Consultant, Google Technical Services (English, German)",CSE 352,0.09287807571236044
18835,"G Suite Strategic Cloud Engineer, Google Professional Services",CSE 352,0.09280947772786022
18836,Communications Manager (Full-time/Part-time),CSE 352,0.09239986008033156
18837,"Field Sales Representative, Google Cloud",CSE 352,0.09239986008033156
18838,Facilities Manager,CSE 352,0.09237503323238343
18839,"Developer Advocate, Web",CSE 352,0.09211115645011887
18840,"Android Partner Engineer, Technical Solutions Consultant",CSE 352,0.09186675176024436
18841,"Program Manager, Geo Merchant",CSE 352,0.09186675176024436
18842,"APAC Accounting Lead, Non-Ads Products",CSE 352,0.09164373617386445
18843,Candidate Offer Assessment Specialist (Tech),CSE 352,0.09164373617386445
18844,Mobility Consultant,CSE 352,0.09164373617386445
18845,"Operations Analyst, Sales, Google Cloud",CSE 352,0.09164373617386445
18846,"Product Marketing Manager, Consumer Strategy",CSE 352,0.09164373617386445
